run_id,dataset,split,hyperparameter,value,lower_bound,upper_bound,log_value,log_lower,log_upper,log_margin_to_nearest_bound,on_bound,log_marginal_likelihood,fitted_here,convergence_warnings,variant,quick
20260905T030246Z,yacht,17,k2__noise_level,0.00011149576706272469,9.999999999999997e-06,100000.00000000001,-9.101523931347742,-11.512925464970229,11.512925464970229,2.4114015336224863,False,293.83862799739495,True,0,,False
20260905T030246Z,yacht,18,k1__k1__constant_value,9.589135031767507,9.999999999999997e-06,100000.00000000001,2.2606306900170714,-11.512925464970229,11.512925464970229,9.252294774953157,False,301.25463781415954,True,0,,False
20260905T030246Z,yacht,18,k1__k2__length_scale,1.475228260942401,9.999999999999997e-06,100000.00000000001,0.3888127310000336,-11.512925464970229,11.512925464970229,11.124112733970195,False,301.25463781415954,True,0,,False
20260905T030246Z,yacht,18,k2__noise_level,0.00010066288059768423,9.999999999999997e-06,100000.00000000001,-9.203733439921566,-11.512925464970229,11.512925464970229,2.309192025048663,False,301.25463781415954,True,0,,False
20260905T030246Z,yacht,19,k1__k1__constant_value,14.346071835626212,9.999999999999997e-06,100000.00000000001,2.66347616505447,-11.512925464970229,11.512925464970229,8.849449299915758,False,293.80898907102596,True,0,,False
20260905T030246Z,yacht,19,k1__k2__length_scale,1.5785725045101193,9.999999999999997e-06,100000.00000000001,0.45652096049833707,-11.512925464970229,11.512925464970229,11.056404504471892,False,293.80898907102596,True,0,,False
20260905T030246Z,yacht,19,k2__noise_level,0.00011764888897287393,9.999999999999997e-06,100000.00000000001,-9.047805886329977,-11.512925464970229,11.512925464970229,2.4651195786402518,False,293.80898907102596,True,0,,False
20260905T052649Z,energy,0,k1__k1__constant_value,100000.00000000001,9.999999999999997e-06,100000.00000000001,11.512925464970229,-11.512925464970229,11.512925464970229,0.0,True,757.8166401973901,True,0,,False
20260905T052649Z,energy,0,k1__k2__length_scale,11.752258286964889,9.999999999999997e-06,100000.00000000001,2.464045416758455,-11.512925464970229,11.512925464970229,9.048880048211775,False,757.8166401973901,True,0,,False
20260905T052649Z,energy,0,k2__noise_level,0.0015260720895161966,9.999999999999997e-06,100000.00000000001,-6.485058106399383,-11.512925464970229,11.512925464970229,5.0278673585708455,False,757.8166401973901,True,0,,False
20260905T052649Z,energy,1,k1__k1__constant_value,100000.00000000001,9.999999999999997e-06,100000.00000000001,11.512925464970229,-11.512925464970229,11.512925464970229,0.0,True,787.0265741973344,True,0,,False
20260905T052649Z,energy,1,k1__k2__length_scale,11.547672357479783,9.999999999999997e-06,100000.00000000001,2.446483889167481,-11.512925464970229,11.512925464970229,9.066441575802747,False,787.0265741973344,True,0,,False
20260905T052649Z,energy,1,k2__noise_level,0.0013448227117690433,9.999999999999997e-06,100000.00000000001,-6.611493087427527,-11.512925464970229,11.512925464970229,4.901432377542702,False,787.0265741973344,True,0,,False
20260905T052649Z,energy,2,k1__k1__constant_value,100000.00000000001,9.999999999999997e-06,100000.00000000001,11.512925464970229,-11.512925464970229,11.512925464970229,0.0,True,766.1030152378246,True,0,,False
20260905T052649Z,energy,2,k1__k2__length_scale,11.70395444782766,9.999999999999997e-06,100000.00000000001,2.4599267716927904,-11.512925464970229,11.512925464970229,9.052998693277438,False,766.1030152378246,True,0,,False
20260905T052649Z,energy,2,k2__noise_level,0.0014834070201292838,9.999999999999997e-06,100000.00000000001,-6.513413796214282,-11.512925464970229,11.512925464970229,4.999511668755947,False,766.1030152378246,True,0,,False
20260905T052649Z,energy,3,k1__k1__constant_value,100000.00000000001,9.999999999999997e-06,100000.00000000001,11.512925464970229,-11.512925464970229,11.512925464970229,0.0,True,772.9253553972758,True,0,,False
20260905T052649Z,energy,3,k1__k2__length_scale,11.73454070839719,9.999999999999997e-06,100000.00000000001,2.462536689925819,-11.512925464970229,11.512925464970229,9.050388775044409,False,772.9253553972758,True,0,,False
20260905T052649Z,energy,3,k2__noise_level,0.0014518533304041185,9.999999999999997e-06,100000.00000000001,-6.534914379799976,-11.512925464970229,11.512925464970229,4.978011085170253,False,772.9253553972758,True,0,,False
20260905T052649Z,energy,4,k1__k1__constant_value,100000.00000000001,9.999999999999997e-06,100000.00000000001,11.512925464970229,-11.512925464970229,11.512925464970229,0.0,True,776.9118061624608,True,0,,False
20260905T052649Z,energy,4,k1__k2__length_scale,11.657892910429691,9.999999999999997e-06,100000.00000000001,2.455983453651307,-11.512925464970229,11.512925464970229,9.056942011318922,False,776.9118061624608,True,0,,False
20260905T052649Z,energy,4,k2__noise_level,0.0014097776963025359,9.999999999999997e-06,100000.00000000001,-6.564323249218834,-11.512925464970229,11.512925464970229,4.948602215751395,False,776.9118061624608,True,0,,False
20260905T052649Z,energy,5,k1__k1__constant_value,100000.00000000001,9.999999999999997e-06,100000.00000000001,11.512925464970229,-11.512925464970229,11.512925464970229,0.0,True,769.0559987700788,True,0,,False
20260905T052649Z,energy,5,k1__k2__length_scale,11.827610297869942,9.999999999999997e-06,100000.00000000001,2.4704366540235383,-11.512925464970229,11.512925464970229,9.04248881094669,False,769.0559987700788,True,0,,False
20260905T052649Z,energy,5,k2__noise_level,0.0014891636289567245,9.999999999999997e-06,100000.00000000001,-6.509540639473254,-11.512925464970229,11.512925464970229,5.003384825496974,False,769.0559987700788,True,0,,False
20260905T052649Z,energy,6,k1__k1__constant_value,100000.00000000001,9.999999999999997e-06,100000.00000000001,11.512925464970229,-11.512925464970229,11.512925464970229,0.0,True,761.0139546645973,True,0,,False
20260905T052649Z,energy,6,k1__k2__length_scale,11.616545821341848,9.999999999999997e-06,100000.00000000001,2.4524304457303843,-11.512925464970229,11.512925464970229,9.060495019239845,False,761.0139546645973,True,0,,False
20260905T052649Z,energy,6,k2__noise_level,0.00149289192001985,9.999999999999997e-06,100000.00000000001,-6.507040154190895,-11.512925464970229,11.512925464970229,5.005885310779334,False,761.0139546645973,True,0,,False
20260905T052649Z,energy,7,k1__k1__constant_value,100000.00000000001,9.999999999999997e-06,100000.00000000001,11.512925464970229,-11.512925464970229,11.512925464970229,0.0,True,765.8609961418499,True,0,,False
